img,name,processor,cores,ram,storage,graphics_card,screen_size,os,warranty,rating,score,price,threads,disk_type,screen_size,screen_pixels,has_touchScreen
https://cdn1.smartprix.com/rx-iJjnUTDHe-w280-h280/hp-victus-16-r1706tx.webp,HP Victus 16-r1706TX Gaming Laptop,14th Gen Intel Core i5 14450HX,10 Cores (6P + 4E),16 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 4050,"16.1 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.05,72,85990, 16 Threads,SSD,16.1 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iXutqaoFt-w280-h280/lenovo-loq-15arp9-83.webp,Lenovo LOQ ‎15ARP9 83JC00GDIN AI Gaming Laptop,7th Gen AMD Ryzen 7 7435HS,Octa Core,24 GB DDR5 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 3050 A,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.55,70,67990, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-irO2sQG5N-w280-h280/lenovo-loq-15irx9-83.webp,Lenovo LOQ ‎15IRX9 83DV00X8IN Gaming Laptop,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),24 GB DDR5 RAM,512 GB  ,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.3,71,100690,,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-io9tEpBoF-w280-h280/dell-inspiron-14-544.webp,Dell Inspiron 14 5440 INDINS5440N0-1 Laptop,13th Gen Intel Core i3 1305U,5 Cores (1P + 4E),16 GB RAM,512 GB  ,Intel Graphics,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,4.2,42,36990, 6 Threads,SSD,14 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-iljnhrC0B-w280-h280/asus-vivobook-16x-k3.webp,Asus Vivobook 16X K3605VC-RP412W Laptop,13th Gen Intel Core i5 13420H,Octa Core (4P + 4E),16 GB DDR4 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 3050,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,4.7,62,63890, 12 Threads,SSD,16 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-idDHWly8l-w280-h280/acer-travel-lite-tl1.webp,Acer Travel Lite TL14-42M Laptop,7th Gen AMD Ryzen 3 7330U,Quad Core,16 GB DDR4 RAM,512 GB  ,AMD Radeon Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.3,61,31800, 8 Threads,SSD,14 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-izYB46dLq-w280-h280/asus-expertbook-p1-1.webp,Asus Expertbook P1 14 P1403CVA-S60940WS Laptop,13th Gen Intel Core i7 13620H,10 Cores (6P + 4E),32 GB DDR5 RAM,512 GB  ,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.45,64,68990, 16 Threads,SSD,14 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iaiaW2gSz-w280-h280/lenovo-100e-chromebo.webp,Lenovo 100e Chromebook Gen 4 82W00004HA Laptop,MediaTek Kompanio 520 520,,4 GB LPDDR4X RAM,32 GB  ,MediaTek Integrated Arm Mali-G52,"11.6 inches, 1366 x 768 pixels",Chrome OS,1 Year Warranty,4.15,61,12999,,eMMC,11.6 inches, 1366 x 768 pixels,0
https://cdn1.smartprix.com/rx-iNvb9kGQv-w280-h280/asus-vivobook-16-x16.webp,Asus Vivobook 16 X1605VA-MB1627WS Laptop,13th Gen Intel Core i5 13420H,Octa Core (4P + 4E),16 GB DDR4 RAM,512 GB  ,Integrated Intel Iris Xe Graphics,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,4.75,57,56890, 12 Threads,SSD,16 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-iwKbUUYsj-w280-h280/apple-macbook-air-20.webp,Apple MacBook Air 2025 Laptop,Apple M4,10 Cores (4P + 6E),16 GB RAM,512 GB  ,Apple 10 Core GPU,"13.6 inches, 2560 x 1664 pixels",Mac OS,1 Year Warranty,4.25,47,115990,,SSD,13.6 inches, 2560 x 1664 pixels,0
https://cdn1.smartprix.com/rx-iNBZWvh1W-w280-h280/asus-vivobook-14-202.webp,Asus Vivobook 14 2025 X1407CA-LY102WS Laptop,Intel Core Ultra 5 225H,14 Cores (4P + 8E + 2LP-E),16 GB DDR5 RAM,512 GB  ,Intel Integrated Arc,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,4.45,65,70990, 14 Threads,SSD,14 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-ibaM2JizY-w280-h280/hp-victus-15-fb3009a.webp,HP Victus 15-fb3009AX Gaming Laptop,8th Gen AMD Ryzen 5 8645HS,Hexa Core,16 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.35,72,71990, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iPPennwhJ-w280-h280/acer-aspire-3-a311-4.webp,Acer Aspire 3 A311-45 UN.354SI.004 Laptop,Intel Celeron N4500,Dual Core,8 GB DDR4 RAM,256 GB  ,Intel Integrated UHD,"11.6 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty,4.3,42,15990, 2 Threads,SSD,11.6 inches, 1366 x 768 pixels,0
https://cdn1.smartprix.com/rx-iQ86Mvrtk-w280-h280/lenovo-loq-15arp9-83.webp,Lenovo LOQ 15ARP9 83JC00EHIN Gaming Laptop,7th Gen AMD Ryzen 7 7435HS,Octa Core,24 GB DDR5 RAM,512 GB  ,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.35,72,93190, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-igeq1BTqj-w280-h280/apple-macbook-pro-16.webp,Apple MacBook Pro 16 Laptop,Apple M4 Max,14 Cores (10P + 4E),36 GB RAM,1 TB  ,32 Core GPU,"16.2 inches, 3456 x 2234 pixels",Mac OS,1 Year Warranty,4.3,65,349900,,SSD,16.2 inches, 3456 x 2234 pixels,0
https://cdn1.smartprix.com/rx-i4FQEaQYl-w280-h280/gigabyte-g5-mf5-h2in.webp,Gigabyte G5 MF5-H2IN353KH Gaming Laptop,13th Gen Intel Core i7 13620H,10 Cores (6P + 4E),16 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty,4.7,72,73700, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iaVdft3V9-w280-h280/hp-victus-15-fa1411t.webp,HP Victus 15-FA1411TX Gaming Laptop,12th Gen Intel Core i7 12650H,10 Cores (6P + 4E),16 GB DDR4 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.6,66,74500, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iizWzm3cu-w280-h280/acer-aspire-7-a715-7.webp,Acer Aspire 7 A715-79G UN.34NSI.002 Gaming Laptop,13th Gen Intel Core i5 13420H,Octa Core (4P + 4E),16 GB DDR4 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.45,62,54990, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iX659s0R9-w280-h280/hp-omen-16-xd0015ax.webp,HP Omen 16-xd0015AX Gaming Laptop,7th Gen AMD Ryzen 7 7840HS,Octa Core,16 GB DDR5 RAM,1 TB  ,6 GB NVIDIA GeForce RTX 4050,"16.1 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.25,75,99000, 16 Threads,SSD,16.1 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iGQHFFO3X-w280-h280/hp-pavilion-plus-16.webp,HP Pavilion Plus ‎16-ab0015TX Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11/ 6GB RTX3050 Graphics,13th Gen Intel Core i5 13500H,12 Cores (4P + 8E),16 GB LPDDR5x RAM,512 GB  ,6 GB NVIDIA GeForce RTX 3050,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty,4.25,69,86990, 16 Threads,SSD,16 inches, 2560 x 1600 pixels,0
https://cdn1.smartprix.com/rx-iVmeTtYrm-w280-h280/lenovo-v15-g4-83cr00.webp,Lenovo V15 G4 ‎83CR000VIN Laptop,7th Gen AMD Ryzen 7 7730U,Octa Core,16 GB DDR4 RAM,512 GB  ,AMD Radeon Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.5,63,42999, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-idXdofbor-w280-h280/samsung-galaxy-book.webp,Samsung Galaxy Book 4 Edge np750xqb-ka1in Laptop,Qualcomm Snapdragon X Elite X1-26-100,,16 GB LPDDR5X RAM,512 GB  ,Qualcomm Adreno GPU,"15.6 inches, 1920 x 1080 pixels, Touch Screen",Windows 11 OS,1 Year Warranty,4.4,47,64990,,SSD,15.6 inches, 1920 x 1080 pixels,1
https://cdn1.smartprix.com/rx-iKqCat16t-w280-h280/hp-omen-16-xf0060ax.webp,HP Omen 16-xf0060AX Gaming Laptop,7th Gen AMD Ryzen 7 7840HS,Octa Core,16 GB DDR5 RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4060,"16 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.7,78,105990, 16 Threads,SSD,16 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iD0cxZkFL-w280-h280/apple-macbook-air-20.webp,Apple MacBook Air 2022 Laptop,Apple M2,Octa Core,16 GB Unified Memory RAM,256 GB  ,10-Core GPU,"13.6 inches, 2560 x 1664 pixels",Mac OS,1 Year Warranty,4.15,42,78990,,SSD,13.6 inches, 2560 x 1664 pixels,0
https://cdn1.smartprix.com/rx-imwmA29jt-w280-h280/lenovo-100e-chromebo.webp,Lenovo 100e Chromebook Gen 4 82W1000DHA Laptop,MediaTek Kompanio 520 520,,8 GB LPDDR4X RAM,64 GB  ,MediaTek Integrated Arm Mali-G52,"11.6 inches, 1366 x 768 pixels",Chrome OS,1 Year Warranty,4.55,61,37504,,eMMC,11.6 inches, 1366 x 768 pixels,0
https://cdn1.smartprix.com/rx-iIv325Y0L-w280-h280/asus-tuf-gaming-a16.webp,Asus TUF Gaming A16 FA607NUG-RL189WS Gaming Laptop,AMD Ryzen 7 7445HS,,16 GB DDR5 RAM,1 TB  ,6 GB NVIDIA GeForce RTX 4050,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,4.5,64,91990,,SSD,16 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-iG7KHOeKr-w280-h280/dell-inspiron-14-544.webp,Dell Inspiron 14 5440 Laptop,13th Gen Intel Core i3 1305U,5 Cores (1P + 4E),8 GB RAM,512 GB  ,Intel Graphics,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,4.15,39,34490, 6 Threads,SSD,14 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-ieS6F9LJa-w280-h280/acer-aspire-7-a715-7.webp,Acer Aspire 7 A715-79G UN.U2KSI.001 Gaming Laptop,13th Gen Intel Core i7 13620H,10 Cores (6P + 4E),16 GB DDR4 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.5,62,72999, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iC2LdHPpG-w280-h280/msi-crosshair-16-hx.webp,MSI Crosshair 16 HX AI D2XWFKG Gaming Laptop,Intel Core Ultra 9 275HX,24 Cores (8P + 16E),16 GB DDR5 RAM,1 TB  ,8 GB NVIDIA GeForce RTX 5060,"16 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty,4.15,84,180990, 24 Threads,SSD,16 inches, 2560 x 1600 pixels,0
https://cdn1.smartprix.com/rx-i6IBsIRqT-w280-h280/asus-gaming-v16-2025.webp,Asus Gaming V16 2025 V3607VH-RP038WS Laptop,Intel Core 7 240H,10 Cores (6P + 4E),16 GB DDR5 RAM,512 GB  ,8 GB NVIDIA GeForce RTX 5050,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,4.1,65,114990, 16 Threads,SSD,16 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-izWvAuxLA-w280-h280/acer-2025-predator-h.webp,Acer 2025 Predator Helios Neo16S AI PHN16S-71 Gaming Laptop,Intel Core Ultra 7 255HX,20 Cores (8P + 12E),16 GB LPDDR5X RAM,1 TB  ,8 GB NVIDIA GeForce RTX 5050,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty,4.65,75,154999, 20 Threads,SSD,16 inches, 2560 x 1600 pixels,0
https://cdn1.smartprix.com/rx-i8sPv0PSP-w280-h280/hp-15-fd1284tu-lapto.webp,HP 15-fd1284TU Laptop,Intel Core 3 100U,Hexa Core (2P + 4E),16 GB RAM,512 GB  ,Intel Integrated,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.6,45,41499, 8 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iuwzHNYAD-w280-h280/msi-katana-15-hx-b14.webp,MSI Katana 15 HX B14WEK-438IN Gaming Laptop,14th Gen Intel Core i5 14450HX,10 Cores (6P + 4E),16 GB DDR5 RAM,512 GB  ,8 GB NVIDIA GeForce RTX 5050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty,4.05,73,114990, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-i5Iby6j7M-w280-h280/asus-vivobook-16x-k3.webp,Asus Vivobook 16X K3605VC-RP492WS Laptop,13th Gen Intel Core i7 13620H,10 Cores (6P + 4E),16 GB DDR4 RAM,512 GB  ,4 GB NVIDIA Geforce RTX 3050,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,4.45,62,77990, 16 Threads,SSD,16 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-iRIzqGOLz-w280-h280/acer-aspire-go-14-ag.webp,Acer Aspire Go 14 AG14-71M Laptop,Intel Core Ultra 5 Series 1 125H,14 Cores (4P + 8E + 2LP-E),16 GB DDR5 RAM,512 GB  ,Intel Integrated ARC Graphics,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,4.4,60,59990, 18 Threads,SSD,14 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-iPxgPRHZ9-w280-h280/hp-victus-15-fa2309t.webp,HP Victus 15-fa2309TX Gaming Laptop,13th Gen Intel Core i7 13620H,10 Cores (6P + 4E),24 GB DDR5 RAM,1 TB  ,8 GB NVIDIA GeForce RTX 5050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.7,70,104990, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iQ1SiDPcU-w280-h280/acer-aspire-lite-amd.webp,Acer Aspire Lite AMD AL15-41 Laptop,7th Gen AMD Ryzen 7 7730U,Octa Core,16 GB DDR4 RAM,512 GB  ,AMD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.65,62,44990, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-ijJ6KoBTO-w280-h280/acer-aspire-lite-amd.webp,Acer Aspire Lite AMD AL15-41 Laptop,7th Gen AMD Ryzen 7 7730U,Octa Core,16 GB DDR4 RAM,1 TB  ,AMD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.25,64,48990, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-icdnAAlyQ-w280-h280/asus-rog-strix-g16-2.webp,Asus ROG Strix G16 G615JHR-S5005WS Gaming Laptop,14th Gen Intel Core i7 14650HX,16 Cores (8P + 8E),16 GB DDR5 RAM,1 TB  ,8 GB NVIDIA GeForce RTX 5050,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty,4.3,80,159990, 24 Threads,SSD,16 inches, 2560 x 1600 pixels,0
https://cdn1.smartprix.com/rx-icr0cFt3E-w280-h280/colorful-evol-p15-23.webp,Colorful Evol P15 23-HE55D16512A-W-IND Gaming Laptop,12th Gen Intel Core i5 12450H,Octa Core (4P + 4E),16 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty,4.55,66,59990, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-ietbDRCeQ-w280-h280/lenovo-loq-2024-83gs.webp,Lenovo LOQ 2024 83GS003NIN Gaming Laptop,12th Gen Intel Core i5 12450HX,Octa Core (4P + 4E),16 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.65,65,67999, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iv0oRgUsR-w280-h280/acer-aspire-3-a324-5.webp,Acer Aspire 3 A324-51 Laptop,12th Gen Intel Core i3 1215U,Hexa Core (2P + 4E),8 GB DDR4 RAM,512 GB  ,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.1,51,30490, 8 Threads,SSD,14 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-i4Ka9vnAd-w280-h280/lenovo-loq-83dv007gi.webp,Lenovo LOQ 83DV007GIN Gaming Laptop,13th Gen Intel Core i5 13450HX,10 Cores (6P + 4E),16 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.15,68,81490, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iTH3wkImb-w280-h280/infinix-gt-book-gl61.webp,Infinix GT Book GL613 Gaming Laptop,12th Gen Intel Core i5 12450H,Octa Core (4P + 4E),16 GB LPDDR5X RAM,512 GB  ,6 GB NVIDIA GeForce RTX 3050,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,4.7,64,53990, 12 Threads,SSD,16 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-inIfI5z9u-w280-h280/xiaomi-redmi-g-pro-2.webp,Xiaomi Redmi G Pro 2024 Gaming Laptop,14th Gen Intel Core i9 14900HX,24 Cores (8P + 16E),16 GB DDR5 RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4060,"16.1 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty,4.25,78,102990, 32 Threads,SSD,16.1 inches, 2560 x 1600 pixels,0
https://cdn1.smartprix.com/rx-iUf9FU6F7-w280-h280/asus-tuf-gaming-f15.webp,Asus TUF Gaming F15 FX506HF-HN075W Gaming Laptop,11th Gen Intel Core i5 11260H,Hexa Core,8 GB DDR4 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.4,62,48990, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iD0cxZkFL-w280-h280/apple-macbook-air-20.webp,Apple MacBook Air 2022 Laptop,Apple M2,Octa Core,16 GB Unified Memory RAM,256 GB  ,10-Core GPU,"13.6 inches, 2560 x 1664 pixels",Mac OS,1 Year Warranty,4.15,42,82990,,SSD,13.6 inches, 2560 x 1664 pixels,0
https://cdn1.smartprix.com/rx-izyhdoRzf-w280-h280/lenovo-ideapad-flex.webp,Lenovo IdeaPad Flex 5 14ABR8 82XX00G3IN Laptop,5th Gen AMD Ryzen 7 5825U,Octa Core,16 GB LPDDR4X RAM,512 GB  ,AMD Radeon AMD,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,4.65,57,62490, 16 Threads,SSD,14 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-ifQnpZkDA-w280-h280/acer-swift-neo-ai-sf.webp,Acer Swift Neo AI SFN14-54H OLED Laptop,Intel Core Ultra 7 155U,12 Cores (2P + 8E + 2LP-E),16 GB LPDDR5 RAM,1 TB  ,Intel Integrated Arc,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,4.2,57,68990, 14 Threads,SSD,14 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-ifQnpZkDA-w280-h280/acer-swift-neo-ai-sf.webp,Acer Swift Neo AI SFN14-54H Laptop,Intel Core Ultra 7 155U,12 Cores (2P + 8E + 2LP-E),16 GB LPDDR5 RAM,512 GB  ,Intel Integrated Arc,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,4.45,56,65990, 14 Threads,SSD,14 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-ijljsGbeN-w280-h280/samsung-galaxy-book.webp,Samsung Galaxy Book 4 NP750XGK-LS4IN Laptop,Intel Core 3 100U,Hexa Core (2P + 4E),8 GB LPDDR4x RAM,512 GB  ,Intel Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.65,50,39990, 8 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iUheqoRlf-w280-h280/msi-crosshair-16-hx.webp,MSI Crosshair 16 HX AI D2XWFKG-068IN Gaming Laptop,Intel Core Ultra 7 255HX,20 Cores (8P + 12E),16 GB DDR5 RAM,1 TB  ,8 GB NVIDIA GeForce RTX 5060,"16 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty,4.0,82,147990, 20 Threads,SSD,16 inches, 2560 x 1600 pixels,0
https://cdn1.smartprix.com/rx-iFiRUb3r3-w280-h280/lenovo-ideapad-slim.webp,Lenovo IdeaPad Slim 3 15IAH8 83ER00KSIN Laptop,12th Gen Intel Core i5 12450H,Octa Core (4P + 4E),16 GB DDR4 RAM,512 GB  ,Intel Integrated Iris Xe,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.55,60,64999, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-ilxx4HjCk-w280-h280/lenovo-ideapad-slim.webp,Lenovo IdeaPad Slim 3 82XM00UGIN Laptop,5th Gen AMD Ryzen 5 5625U,Hexa Core,16 GB DDR4 RAM,512 GB  ,AMD Radeon,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.25,61,39990, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-ienToK7go-w280-h280/asus-rog-strix-g16-g.webp,Asus ROG Strix G16 G615LM-S5128WS Gaming Laptop,Intel Core Ultra 9 275HX,24 Cores (8P + 16E),16 GB DDR5 RAM,1 TB  ,8 GB NVIDIA GeForce RTX 5060,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty,4.4,87,189990, 24 Threads,SSD,16 inches, 2560 x 1600 pixels,0
https://cdn1.smartprix.com/rx-invVzJCKT-w280-h280/asus-tuf-gaming-f16.webp,Asus TUF Gaming F16 FX677VU-RL055WS Laptop,5th Gen Intel Core 5 210H,Octa Core (4P + 4E),16 GB DDR4 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 4050,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,4.2,64,84990, 12 Threads,SSD,16 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-ihbglTRPY-w280-h280/hp-15-fc1039au-lapto.webp,HP 15-fc1039AU Laptop,7th Gen AMD Ryzen 5 7535HS,Hexa Core,16 GB DDR4 RAM,512 GB  ,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.5,60,44990, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iY2G1AMYg-w280-h280/lenovo-loq-15iax9e-8.webp,Lenovo LOQ ‎‎15IAX9E 83LK0032IN ‎AI Gaming Laptop,12th Gen Intel Core i5 12450HX,Octa Core (4P + 4E),12 GB DDR5 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.75,59,58990, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iSEUcW2mm-w280-h280/acer-swift-neo-oled.webp,Acer Swift Neo OLED AI SFN14-54H Laptop,Intel Core Ultra 5 115U,Octa Core (2P + 4E + 2LP-E),16 GB LPDDR5 RAM,512 GB  ,Intel Integrated Arc,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty,4.75,53,54990, 10 Threads,SSD,14 inches, 1920 x 1200 pixels,0
https://cdn1.smartprix.com/rx-iNPBM4r8G-w280-h280/hp-victus-15-fb3118a.webp,HP Victus 15-fb3118AX Gaming Laptop,7th Gen AMD Ryzen 7 7445H,Octa Core,16 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.3,64,82995, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iLa7d6pz7-w280-h280/hp-15-fc0476au-lapto.webp,HP 15-fc0476AU Laptop,5th Gen AMD Ryzen 7 5825U,Octa Core,16 GB DDR4 RAM,512 GB  ,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.75,59,48990, 16 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-igHHLcf2l-w280-h280/hp-victus-15-fb0184a.webp,HP Victus 15-fb0184AXGaming Laptop,5th Gen AMD Ryzen 5 5600H,Hexa Core,8 GB DDR4 RAM,512 GB  ,4 GB AMD Radeon RX 6500M Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,4.2,64,48500, 12 Threads,SSD,15.6 inches, 1920 x 1080 pixels,0
https://cdn1.smartprix.com/rx-iDvVihY3v-w280-h280/microsoft-surface-pr.webp,Microsoft Surface Pro 12 Laptop,Qualcomm Snapdragon X Plus,Octa Core,16 GB LPDDR5x RAM,256 GB  ,Qualcomm Adreno GPU,"12 inches, 2196 x 1464 pixels, Touch Screen",Windows 11 OS,1 Year Warranty,4.5,34,67990,,SSD,12 inches, 2196 x 1464 pixels,1
